timestamp,rtt,rtt_var,cwnd,ssthresh,bytes_sent,pacing_rate,retrans,unacked,send,delivery_rate,minrtt
0,20.156,10.078,10,N/A,37,16423208,N/A,1,5747172,N/A,20.156
0.027904,20.155,7.56,11,N/A,37,16423208,N/A,N/A,6322203,574888,20.15
0.0643501,20.155,7.56,11,N/A,15965,16423208,N/A,11,6322203,574888,20.15
0.0930381,20.232,1.115,22,N/A,46373,16881000,N/A,21,12596283,5907464,20.132
0.1211,20.186,0.06,53,N/A,123117,36548216,N/A,43,30414743,12562800,20.13
0.148954,20.168,0.029,121,N/A,311357,88592224,N/A,105,69499405,30999904,20.13
0.176892,20.205,0.064,294,N/A,805125,237768624,N/A,273,168557090,83198736,20.13
0.205001,20.201,0.039,725,N/A,2053301,575432168,N/A,704,415741795,201351432,20.13
0.239585,20.216,0.035,2140,N/A,6130869,1699677592,N/A,2105,1226244559,594739784,20.13
0.269458,27.685,0.583,4773,N/A,14031157,2863113400,N/A,4828,1997125953,988332920,20.13
0.298209,42.675,0.59,5163,N/A,17822021,2863113400,N/A,5144,1401480773,958590864,20.13
0.326591,57.192,0.755,5163,N/A,21358037,2863113400,N/A,5154,1045744020,958729680,20.13
0.357465,62.424,0.133,5163,N/A,24798485,2863113400,N/A,5148,958096117,959570560,20.13
0.385739,62.435,0.108,5163,N/A,28430069,2863113400,N/A,5151,957927316,955337408,20.13
0.414444,62.495,0.121,5163,N/A,31774949,2863113400,N/A,5145,957007633,950997304,20.13
0.445622,62.607,0.216,5264,1876,35250149,340939072,N/A,4974,973983356,956344432,20.13
0.473954,62.414,0.092,5264,1876,36488189,340939072,N/A,3467,976995161,954475736,20.13
0.506895,61.904,0.176,3772,1876,37816005,991822768,N/A,1845,705848540,941971136,20.13
0.535126,23.832,0.182,3772,1876,41660445,991822768,N/A,2070,1833452837,439519072,20.13
0.563237,25.357,0.125,3772,1876,45179085,991822768,N/A,2160,1723186812,964003928,20.13
0.591647,26.587,0.132,3802,1876,49023525,748474416,N/A,2544,1656537706,928911808,20.13
0.622326,28.959,0.225,4156,1876,52607325,1091157072,N/A,2381,1662457405,1012431728,20.13
0.6528,31.178,0.262,4156,1876,56842725,1091157072,N/A,2964,1544137020,871217976,20.13
0.680815,34.822,0.183,4156,1876,60622005,1091157072,N/A,3247,1382548504,958815864,20.13
0.71024,37.356,0.467,4156,1876,64596765,1091157072,N/A,3555,1288764964,977417208,20.13
0.738496,40.567,0.167,4158,1876,68897325,1363946336,N/A,4077,1187326448,968473088,20.13
0.768262,43.445,0.134,4156,1876,72220485,1091157072,N/A,3895,1108139118,1009776792,20.13
0.796325,46.152,0.266,4192,1876,76130085,1091157072,N/A,3960,1052178194,1028562600,20.13
0.826465,48.308,0.277,4192,1876,79583565,1091157072,N/A,4185,1005219177,913884408,20.13
0.854646,49.781,0.151,4192,1876,83297685,1091157072,N/A,4185,975475141,971067984,20.13
0.884033,49.64,0.245,4192,1876,86620845,1091157072,N/A,4150,978245931,970174520,20.13
0.912078,48.403,0.14,4192,1876,90269805,818367800,N/A,4156,1003246245,973270776,20.13
0.941092,48.755,0.107,4192,1876,93592965,1091157072,N/A,4005,996003036,983088432,20.13
0.96877,48.345,0.116,4192,1876,97176765,1091157072,N/A,4155,1004449850,968634128,20.13
0.996751,48.89,0.136,4192,1876,100630245,1091157072,N/A,4185,993252772,957861072,20.13
1.02514,48.901,0.149,4192,1876,103953405,1091157072,N/A,4163,993029345,990561472,20.13
1.05405,48.519,0.164,4194,1876,107863005,1363946336,N/A,4188,1001325172,989204008,20.13
1.08216,47.227,0.128,4192,1876,110990685,818367800,N/A,3960,1028228090,1006917104,20.13
1.11021,48.129,0.13,3942,1876,114444165,1052743984,N/A,3853,948786137,990307400,20.13
1.1384,47.741,0.234,3942,1876,117506685,1052743984,N/A,3915,956497099,923939072,20.13
1.16856,48.14,0.106,3942,1876,121285965,1052743984,N/A,3918,948569339,939554096,20.13
1.19739,47.495,0.06,3942,1876,124609125,1052743984,N/A,3915,961451269,948433040,20.13
1.22811,47.16,0.128,3944,1876,128323245,1315929976,N/A,3940,968772180,939737296,20.13
1.25622,46.052,0.229,3944,1876,131255445,1052743984,N/A,3448,992080605,946820752,20.13
1.28412,44.707,0.177,3788,1876,134969565,1008295776,N/A,3666,981506073,956210800,20.13
1.31218,44.59,0.187,3788,1876,138227565,1008295776,N/A,3735,984081453,908693224,20.13
1.33999,45.25,0.136,3788,1876,141615885,1008295776,N/A,3780,969728000,963379384,20.13
1.36781,44.838,0.163,3788,1876,145069365,1008295776,N/A,3739,978638476,968191064,20.13
1.39913,44.079,0.083,3788,1876,148783485,756221832,N/A,3780,995489734,970833864,20.13
1.42788,43.591,0.138,3788,1876,151846005,1008295776,N/A,3334,1006634213,970818176,20.13
1.45631,43.65,0.079,3788,1876,155429805,1008295776,N/A,3690,1005273585,910283952,20.13
1.48663,44.456,0.206,3788,1876,159013605,1008295776,N/A,3776,987047688,876632680,20.13
1.51478,44.76,0.094,3788,1876,162597405,1008295776,N/A,3780,980343878,980222512,20.13
1.54536,45.36,0.119,3790,1876,166050885,1260369720,N/A,3780,967887125,961538896,20.13
1.57356,44.346,0.172,3784,1876,169374045,756221832,N/A,3510,988451179,972008504,20.13
1.60219,44.082,0.175,3708,1876,172762365,985097264,N/A,3362,974399347,969515248,20.13
1.63609,44.511,0.202,3708,1876,176671965,985097264,N/A,3690,965008020,873821440,20.13
1.66418,45.397,0.093,3708,1876,180125445,985097264,N/A,3645,946174241,937934432,20.13
1.6971,45.099,0.168,3708,1876,183774405,985097264,N/A,3691,952426262,946788944,20.13
1.72507,44.096,0.088,3708,1876,187358205,738822952,N/A,3600,974089985,954618664,20.13
1.75315,43.518,0.079,3712,1876,190355565,985097264,N/A,3330,988092467,952518224,20.13
1.78153,44.062,0.207,3712,1876,193809045,985097264,N/A,3690,975893241,892321272,20.13
1.81097,44.873,0.155,3712,1876,197197365,985097264,N/A,3690,958255699,859269632,20.13
1.83913,45.158,0.12,3712,1876,200585685,985097264,N/A,3690,952207981,949242656,20.13
1.86793,45.142,0.154,3714,1876,203908845,1231371584,N/A,3685,953058704,931251232,20.13
1.89655,44.116,0.117,3716,1876,207166845,738822952,N/A,3510,975749025,950542816,20.13
