timestamp,rtt,rtt_var,cwnd,ssthresh,bytes_sent,pacing_rate,retrans,unacked,send,delivery_rate,minrtt
0,N/A,N/A,10,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A
0.0276849,20.232,7.598,11,N/A,166,16358096,N/A,2,6298142,573464,20.2
0.0555,20.234,5.703,13,N/A,166,16358096,N/A,N/A,7442522,1144152,20.2
0.0836399,20.234,5.703,13,N/A,166,16358096,N/A,N/A,7442522,1144152,20.2
0.111348,20.234,5.703,13,N/A,166,16358096,N/A,N/A,7442522,1144152,20.2
0.13917,20.234,5.703,13,N/A,166,16358096,N/A,N/A,7442522,1144152,20.2
0.167504,20.234,5.703,13,N/A,166,16358096,N/A,N/A,7442522,1144152,20.2
0.195941,20.234,5.703,13,N/A,166,16358096,N/A,N/A,7442522,1144152,20.2
0.223631,20.234,5.703,13,N/A,166,16358096,N/A,N/A,7442522,1144152,20.2
0.251571,20.234,5.703,13,N/A,166,16358096,N/A,N/A,7442522,1144152,20.2
0.282789,20.234,5.703,13,N/A,166,16358096,N/A,N/A,7442522,1144152,20.2
0.311539,20.234,5.703,13,N/A,166,16358096,N/A,N/A,7442522,1144152,20.2
0.346517,20.234,5.703,13,N/A,166,16358096,N/A,N/A,7442522,1144152,20.2
0.405633,20.234,5.703,13,N/A,166,16358096,N/A,N/A,7442522,1144152,20.2
0.442479,20.234,5.703,13,N/A,166,16358096,N/A,N/A,7442522,1144152,20.2
0.481243,20.234,5.703,13,N/A,166,16358096,N/A,N/A,7442522,1144152,20.2
0.508941,20.234,5.703,13,N/A,166,16358096,N/A,N/A,7442522,1144152,20.2
0.566172,20.234,5.703,13,N/A,166,16358096,N/A,N/A,7442522,1144152,20.2
0.599842,20.234,5.703,13,N/A,166,16358096,N/A,N/A,7442522,1144152,20.2
0.64237,20.234,5.703,13,N/A,166,16358096,N/A,N/A,7442522,1144152,20.2
0.671468,20.234,5.703,13,N/A,166,16358096,N/A,N/A,7442522,1144152,20.2
0.727697,20.234,5.703,13,N/A,166,16358096,N/A,N/A,7442522,1144152,20.2
0.757784,20.234,5.703,13,N/A,166,16358096,N/A,N/A,7442522,1144152,20.2
0.786764,20.234,5.703,13,N/A,166,16358096,N/A,N/A,7442522,1144152,20.2
0.836543,20.234,5.703,13,N/A,166,16358096,N/A,N/A,7442522,1144152,20.2
0.866592,20.234,5.703,13,N/A,166,16358096,N/A,N/A,7442522,1144152,20.2
0.899985,20.234,5.703,13,N/A,166,16358096,N/A,N/A,7442522,1144152,20.2
