timestamp,rtt,rtt_var,cwnd,ssthresh,bytes_sent,pacing_rate,retrans,unacked,send,delivery_rate,minrtt
0,N/A,N/A,10,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A
0.0283439,20.165,10.082,10,N/A,37,16415320,N/A,1,5744607,N/A,20.165
0.0567799,20.181,1.378,22,N/A,30445,16881000,N/A,10,12628116,5906912,20.138
0.08447,20.149,0.08,43,N/A,81125,21802248,N/A,24,24721425,7629176,20.13
0.11241,20.181,0.055,81,N/A,199861,57977520,N/A,68,46494425,20287208,20.13
0.143607,20.173,0.023,203,N/A,556069,150687888,N/A,192,116569276,52727704,20.129
0.172378,20.194,0.029,545,N/A,1543605,441753536,N/A,532,312631475,154575464,20.129
0.207318,20.248,0.034,1407,N/A,4028373,1133553160,N/A,1386,804952983,396645680,20.129
0.266449,23.569,0.269,4176,N/A,12056085,2860595552,N/A,4161,2052475031,1000960744,20.129
0.303319,55.624,0.356,5228,N/A,21294325,2897106280,N/A,5226,1088759384,978859680,20.129
0.342083,61.717,0.066,5228,N/A,26423141,2897106280,N/A,5214,981271805,980560592,20.129
0.369773,61.723,0.083,5228,N/A,29927301,2897106280,N/A,5223,981176417,980732672,20.129
0.427012,61.581,0.048,5228,N/A,34818645,2897106280,N/A,5226,983438918,983557816,20.129
0.460677,61.148,0.41,5314,1898,37336717,344986944,N/A,2819,1006694839,978876832,20.129
0.503154,28.051,0.882,3800,1898,40943685,1003598384,N/A,2115,1569255998,396199096,20.129
0.532307,24.546,0.109,3802,1898,45765525,1254497976,N/A,2514,1794278823,949939696,20.129
0.5885,26.667,0.126,4142,1898,48893205,1098097208,N/A,1951,1799262309,1095197352,20.129
0.618613,30.674,0.186,4184,1898,56842725,1110086096,N/A,2957,1580082676,1029916488,20.129
0.647592,34.63,0.171,4184,1898,60882645,1110086096,N/A,3339,1399580017,964474760,20.129
0.697376,37.626,0.162,4184,1898,64792245,1110086096,N/A,3600,1288137352,982882992,20.129
0.727432,44.335,0.13,4184,1898,71568885,1110086096,N/A,3916,1093209789,1000900744,20.129
0.76081,46.759,0.182,4184,1898,75608805,1110086096,N/A,4140,1036537479,980574472,20.129
0.817232,49.024,0.167,4184,1898,79648725,1110086096,N/A,4128,988647520,914988400,20.129
0.8456,50.044,0.146,4162,1898,86360205,1387607616,N/A,4139,963404364,963487344,20.129
0.879491,49.573,0.063,4160,1898,89487885,832564568,N/A,3960,972090452,962806736,20.129
0.90876,48.208,0.088,4160,1898,93918765,1110086096,N/A,4095,999615002,965120560,20.129
0.943091,48.047,0.1,4208,1898,97502565,1110086096,N/A,4040,1014537266,912044920,20.129
0.971698,48.103,0.121,4208,1898,101477325,1110086096,N/A,4185,1013356173,996814864,20.129
1.02994,47.932,0.116,4210,1898,107015925,1387607616,N/A,4198,1017454728,1004280784,20.129
1.06298,47.011,0.08,4100,1898,112033245,1054285400,N/A,3525,1010282700,1012784984,20.129
1.09098,46.019,0.179,4100,1898,115877685,1054285400,N/A,4095,1032060671,874759296,20.129
1.12355,46.348,0.13,4100,1898,119787285,1054285400,N/A,4095,1024734616,981045648,20.129
1.17433,47.79,0.06,4100,1898,123436245,1054285400,N/A,4082,993814606,983775592,20.129
1.20666,45.527,0.155,4100,1898,129756765,1054285400,N/A,3627,1043213917,984717696,20.129
1.23541,45.405,0.057,4100,1898,133731525,1054285400,N/A,3786,1046016958,1002709112,20.129
1.26361,44.808,0.093,3964,1898,137315325,1015742432,N/A,3957,1024794144,897732720,20.129
1.29163,45.036,0.181,3976,1898,140833965,1019211480,N/A,3852,1022692601,1029507136,20.129
1.32446,45.059,0.116,3992,1898,144678405,1032272856,N/A,3926,1026283939,993083392,20.129
1.35861,44.517,0.072,3992,1898,148718325,774204640,N/A,3780,1038779073,1022744008,20.129
