timestamp,rtt,rtt_var,cwnd,ssthresh,bytes_sent,pacing_rate,retrans,unacked,send,delivery_rate,minrtt
0,N/A,N/A,10,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A
0.0278342,20.174,10.087,10,N/A,37,11484088,N/A,1,5742044,N/A,20.174
0.0637381,20.171,7.569,10,N/A,14517,11485296,N/A,10,5742898,574688,20.157
0.0919681,20.315,1.964,20,N/A,43477,22808760,N/A,20,11404381,5648800,20.157
0.120001,20.45,0.061,80,N/A,217237,90629432,N/A,80,45316381,22615056,20.157
0.147748,20.457,0.013,160,N/A,448917,181202392,N/A,160,90601750,45234536,20.157
0.175511,20.729,0.362,354,N/A,1033909,397098408,N/A,356,197826041,95897648,20.157
0.203537,23.964,0.2,1280,N/A,3692437,1237457064,N/A,1280,618741446,307076992,20.157
0.23675,27.902,0.099,1819,1780,6326349,906227336,N/A,1819,755189449,530141224,20.157
0.266525,34.783,0.16,1909,1780,9061621,762908480,N/A,1889,635766208,603053600,20.157
0.297836,41.767,0.795,1919,1780,9380181,638665840,N/A,1914,532231092,500968280,20.157
0.328355,47.211,0.037,2004,1780,11960517,590051216,N/A,2002,491714558,464920360,20.157
0.356442,58.089,0.07,2026,1780,12629493,484820144,N/A,2024,404021140,384292920,20.157
0.391895,58.726,0.104,2104,1780,14986837,498028480,N/A,2090,415024623,394367376,20.157
0.421492,61.19,0.128,2134,1780,15910661,484784168,N/A,2134,403991763,382112088,20.157
0.449488,61.483,0.1,2209,1780,18172437,499433656,N/A,2200,416197258,392894624,20.157
0.477536,56.427,0.075,2240,1780,19128117,551817000,N/A,2222,459853616,402872488,20.157
0.505523,57.318,0.09,2319,1780,21517317,562399304,N/A,2310,468671203,415117616,20.157
0.534395,58.382,0.074,2348,1780,22409285,559052256,N/A,2332,465883868,442969520,20.157
0.562831,60.037,0.045,2434,1780,25021477,563555720,N/A,2420,469634659,445523624,20.157
0.592848,59.859,0.057,2455,1780,25658597,570114168,N/A,2450,475095140,449113584,20.157
0.621189,61.853,0.116,2555,1780,28716773,574205432,N/A,2552,478507429,454010520,20.157
0.654268,59.022,0.163,2583,1780,29545029,608340312,N/A,2574,506954559,473952408,20.157
0.682189,60.422,0.08,2683,1780,32571349,617254792,N/A,2662,514380060,477594328,20.157
0.714056,61.186,0.022,2710,1780,33385125,615676512,N/A,2674,513069003,487769280,20.157
0.744,62.825,0.114,2816,1780,36643125,623065776,N/A,2812,519228715,491503736,20.157
0.772539,62.735,0.378,2832,1780,37099245,627504840,N/A,2807,522927999,490990616,20.157
0.800829,64.71,0.077,2956,1780,40878525,634996224,N/A,2925,529165569,503792232,20.157
0.8292,59.037,0.157,2970,1780,41334645,699312096,N/A,2970,582761319,526046416,20.157
0.86184,60.04,0.123,3103,1780,45309405,718418104,N/A,3060,598686742,529398512,20.157
0.894753,58.238,0.093,3128,1780,46091325,746620800,N/A,3090,622184004,580651128,20.157
0.923166,61.392,0.119,3256,1780,50000925,737235464,N/A,3240,614371645,582674576,20.157
