timestamp,rtt,rtt_var,cwnd,ssthresh,bytes_sent,pacing_rate,retrans,unacked,send,delivery_rate,minrtt
0,N/A,N/A,10,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A
0.028044,20.278,7.644,10,N/A,166,11424976,N/A,2,5712595,574544,20.162
0.056108,20.264,5.76,10,N/A,166,11432656,N/A,N/A,5716542,1148688,20.162
0.084141,20.264,5.76,10,N/A,166,11432656,N/A,N/A,5716542,1148688,20.162
0.112266,20.264,5.76,10,N/A,166,11432656,N/A,N/A,5716542,1148688,20.162
0.140052,20.264,5.76,10,N/A,166,11432656,N/A,N/A,5716542,1148688,20.162
0.175959,20.264,5.76,10,N/A,166,11432656,N/A,N/A,5716542,1148688,20.162
0.204214,20.264,5.76,10,N/A,166,11432656,N/A,N/A,5716542,1148688,20.162
0.232236,20.264,5.76,10,N/A,166,11432656,N/A,N/A,5716542,1148688,20.162
0.259968,20.264,5.76,10,N/A,166,11432656,N/A,N/A,5716542,1148688,20.162
0.287758,20.264,5.76,10,N/A,166,11432656,N/A,N/A,5716542,1148688,20.162
0.315775,20.264,5.76,10,N/A,166,11432656,N/A,N/A,5716542,1148688,20.162
0.348921,20.264,5.76,10,N/A,166,11432656,N/A,N/A,5716542,1148688,20.162
0.378745,20.264,5.76,10,N/A,166,11432656,N/A,N/A,5716542,1148688,20.162
0.409858,20.264,5.76,10,N/A,166,11432656,N/A,N/A,5716542,1148688,20.162
0.440461,20.264,5.76,10,N/A,166,11432656,N/A,N/A,5716542,1148688,20.162
0.468682,20.264,5.76,10,N/A,166,11432656,N/A,N/A,5716542,1148688,20.162
0.504117,20.264,5.76,10,N/A,166,11432656,N/A,N/A,5716542,1148688,20.162
0.533739,20.264,5.76,10,N/A,166,11432656,N/A,N/A,5716542,1148688,20.162
0.561723,20.264,5.76,10,N/A,166,11432656,N/A,N/A,5716542,1148688,20.162
0.589772,20.264,5.76,10,N/A,166,11432656,N/A,N/A,5716542,1148688,20.162
0.617762,20.264,5.76,10,N/A,166,11432656,N/A,N/A,5716542,1148688,20.162
