timestamp,rtt,rtt_var,cwnd,ssthresh,bytes_sent,pacing_rate,retrans,unacked,send,delivery_rate,minrtt
0,20.165,10.082,10,N/A,37,11489208,N/A,1,5744607,N/A,20.165
0.027703,20.161,7.568,10,N/A,37,11491064,N/A,N/A,5745747,575200,20.139
0.0557759,20.161,7.568,10,N/A,37,11491064,N/A,N/A,5745747,575200,20.139
0.084094,20.207,1.4,20,N/A,43477,22929816,N/A,20,11465334,5713440,20.139
0.11239,20.263,0.131,40,N/A,101397,45734024,N/A,40,22867295,11401008,20.139
0.140132,20.333,0.02,80,N/A,217237,91152600,N/A,80,45577141,22791928,20.139
0.168422,20.407,0.095,320,N/A,912277,363281592,N/A,320,181647474,90416112,20.139
0.197175,20.719,0.07,640,N/A,1838997,715639800,N/A,640,357824219,179379624,20.139
0.225119,20.566,0.212,1474,N/A,4251365,1660419096,N/A,1472,830244870,396793168,20.139
0.253153,23.971,0.185,2560,N/A,7399317,2474243040,N/A,2560,1237121522,613112800,20.139
0.281249,23.971,0.185,2560,N/A,7399353,2474243040,N/A,2560,30757165,15243128,20.139
0.308997,23.971,0.185,2560,N/A,7399353,2474243040,N/A,2560,30757165,15243128,20.139
0.336965,23.971,0.185,2560,N/A,7399353,2474243040,N/A,2560,30757165,15243128,20.139
0.365174,23.971,0.185,2560,N/A,7399353,2474243040,N/A,2560,30757165,15243128,20.139
0.393375,23.971,0.185,2560,N/A,7399353,2474243040,N/A,2560,30757165,15243128,20.139
0.421336,23.971,0.185,2560,N/A,7399353,2474243040,N/A,2560,30757165,15243128,20.139
0.449157,23.971,0.185,2560,N/A,7399353,2474243040,N/A,2560,30757165,15243128,20.139
0.477171,23.971,0.185,1,1792,7400801,2474243040,1,2560,483251,613112800,20.139
0.508321,52.599,57.396,5121,N/A,14814561,2255592656,0,5121,1127809730,117392080,20.139
0.536787,52.446,0.392,5566,N/A,16103281,2461917560,0,5561,1229389162,98508984,20.139
0.564869,64.208,0.754,10242,N/A,29644977,3695564536,0,10242,1847796661,915132960,20.139
0.593067,57.268,0.039,10323,10296,30629617,2505693912,0,10318,2088105609,1095308600,20.139
0.624531,69.152,0.214,10805,10296,45290617,2171976440,0,10805,1810000000,1711333480,20.139
0.656375,69.152,0.214,10805,10296,45290617,2171976440,0,10805,1810000000,1711333480,20.139
0.684811,72.387,0.051,11232,10296,58212569,2156931288,0,11192,1797442745,1706377768,20.139
0.712875,73.211,0.151,11345,10296,61718177,2154088320,0,11345,1795091994,1706153400,20.139
0.740877,74.963,0.181,11397,10296,63295049,2114275456,0,11395,1761173486,1666456656,20.139
0.768605,76.879,0.109,11912,10296,78966753,2153842432,0,11912,1794880370,1705452704,20.139
0.797586,76.879,0.109,11912,10296,78966753,2153842432,0,11912,1794880370,1705452704,20.139
0.826821,79.155,0.028,12092,10296,84406889,2123529056,0,12068,1769613139,1684231816,20.139
0.855092,80.735,0.061,12508,10296,97078337,2153603840,0,12508,1794669871,1707906624,20.139
0.884524,80.735,0.061,12508,10296,97078337,2153603840,0,12508,1794669871,1707906624,20.139
0.912541,80.163,0.102,12826,10296,106756769,2223746568,0,12809,1853428440,1763380152,20.139
0.943161,81.261,0.076,13133,10296,116094921,2246574928,0,13133,1872148657,1780883376,20.139
0.971919,80.926,0.157,13134,10296,116100713,2256029152,0,13134,1880041717,1841169456,20.139
1.00111,80.042,0.131,13633,10296,131322089,2368037560,0,13621,1973022563,1864584904,20.139
1.02946,81.173,0.115,13790,10296,136013609,2361524544,0,13756,1967937122,1869870592,20.139
1.0593,82.162,0.121,13834,10296,137381969,2340535552,0,13815,1950452229,1859123872,20.139
1.08716,83.743,0.076,14380,10296,153997769,2386984048,0,14380,1989156347,1891703144,20.139
1.11527,84.706,0.128,14478,10296,156929969,2375926000,0,14445,1979944183,1881001456,20.139
1.14385,85.584,0.052,14516,10296,158102849,2357713344,0,14483,1964775472,1866931976,20.139
1.17278,87.147,0.081,15064,10296,174783809,2402831408,0,15062,2002379611,1907120320,20.139
1.20125,88.248,0.078,15200,10296,178888889,2394299696,0,15165,1995249751,1896557640,20.139
1.2293,88.555,0.426,15202,10296,178954049,2386313152,0,15165,1988594297,1882686320,20.139
1.25759,90.23,0.081,15695,10296,193940849,2417942368,0,15654,2014971517,1912380800,20.139
1.28561,92.034,0.04,15958,10296,201955529,2410283832,0,15930,2008578047,1912753216,20.139
1.31516,92.034,0.04,15958,10296,201955529,2410283832,0,15930,2008578047,1912753216,20.139
1.34331,93.865,0.171,16301,10296,212511449,2416157768,0,16290,2011727310,1910492488,20.139
1.37211,95.885,0.089,16745,10296,225869249,2427565048,0,16714,2022986703,1923718992,20.139
1.40133,95.644,0.15,16755,10296,226195049,2435141632,0,16740,2029295303,1934485440,20.139
1.4313,97.578,0.084,16897,10296,230495609,2407109336,0,16863,2005932157,1907561624,20.139
1.45941,99.261,0.074,17457,10296,247567529,2444719968,0,17450,2037274337,1938123080,20.139
1.48735,99.434,0.075,17592,10296,251607449,2459333184,0,17550,2049457208,1951890888,20.139
1.51644,99.434,0.075,17592,10296,251607449,2459333184,0,17550,2049457208,1951890888,20.139
1.5499,102.153,0.108,17983,10296,265682009,2447657984,0,18045,2039245759,1946519648,20.139
1.578,103.727,0.039,18469,10296,278323049,2475086104,0,18450,2062576725,1963287640,20.139
1.60604,103.727,0.039,18469,10296,278323049,2475086104,0,18450,2062576725,1963287640,20.139
1.63449,105.864,0.096,18580,10296,281646209,2439689968,0,18536,2033086980,1929445888,20.139
1.66288,107.142,0.179,19132,10296,298457489,2482212152,0,19105,2068517369,1964010856,20.139
1.69085,108.322,0.076,19392,10296,306341849,2488543440,0,19350,2073788593,1974150384,20.139
1.71922,108.322,0.076,19392,10296,306341849,2488543440,0,19350,2073788593,1974150384,20.139
