timestamp,rtt,rtt_var,cwnd,ssthresh,bytes_sent,pacing_rate,retrans,unacked,send,delivery_rate,minrtt
0,20.16,10.08,10,N/A,37,11492056,N/A,1,5746032,N/A,20.16
0.027976,20.158,7.563,10,N/A,37,11493128,N/A,N/A,5746602,575024,20.145
0.0562091,20.158,7.563,10,N/A,37,11493128,N/A,N/A,5746602,575024,20.145
0.0846281,20.2,1.848,20,N/A,43477,22937760,N/A,20,11469307,5714560,20.145
0.11267,20.29,0.212,40,N/A,101397,45672880,N/A,40,22836865,11384200,20.145
0.140692,20.42,0.1,160,N/A,448917,181530720,N/A,160,90765916,45205848,20.145
0.168446,20.642,0.05,320,N/A,912277,359158992,N/A,320,179579498,89876824,20.145
0.19621,21.208,0.204,640,N/A,1838997,699126888,N/A,640,349573746,173194408,20.145
0.226812,23.798,0.214,1707,N/A,4920341,1661767264,N/A,1701,830905454,410591712,20.145
0.262476,31.075,0.203,3474,3427,11323397,1554007928,N/A,3455,1295022237,806678008,20.145
0.294295,40.257,0.275,3568,3427,14190437,1232024048,N/A,3547,1026696276,894575912,20.145
0.3273,45.097,0.928,3687,3427,17822021,1136489112,N/A,3684,947074262,876917288,20.145
0.367859,51.718,0.127,3838,3427,22409285,1031567840,N/A,3828,859650257,806195168,20.145
0.396989,52.996,0.081,3934,3427,25308181,1031869824,N/A,3916,859903691,818113032,20.145
0.426945,54.816,0.191,4062,3427,29246741,1030081008,N/A,4062,858402802,821293392,20.145
0.457745,55.798,0.106,4145,3427,31743093,1032632280,N/A,4138,860526901,816022592,20.145
0.4938,57.522,0.067,4279,3427,35796045,1034058888,N/A,4251,861721359,818997584,20.145
0.532936,60.681,0.085,4430,3427,40357245,1014819960,N/A,4391,845686788,799430096,20.145
0.561162,60.755,0.271,4516,3427,43028805,1033254328,N/A,4503,861054135,815029128,20.145
0.589707,63.111,0.122,4639,3427,46742925,1021769848,N/A,4622,851486682,804543888,20.145
0.62181,63.341,0.098,4726,3427,49414485,1037156536,N/A,4725,864305647,821417872,20.145
0.654678,65.358,0.743,4137,3332,52230845,1248465800,45,5950,733238594,809080848,20.145
0.70508,67.388,0.38,3332,3332,54882133,1587728704,45,7781,572770938,812214072,20.145
0.743322,66.142,0.157,3338,3332,58797525,701528824,0,3336,584611775,628501736,20.145
0.771887,66.752,0.127,3342,3332,60491685,695949760,0,3330,579963567,575203840,20.145
0.799999,67.928,0.214,3352,3332,63423885,685946400,0,3334,571628312,566220912,20.145
0.831035,68.894,0.296,3355,3332,64466445,676932552,0,3337,564117630,557275896,20.145
0.863149,70.489,0.118,3365,3332,67138005,663595624,0,3330,552996354,548762368,20.145
0.894889,71.621,0.099,3371,3332,68767005,654269456,0,3330,545226456,541315968,20.145
0.927072,73.469,0.061,3380,3332,71047605,639517400,0,3350,532931168,526516768,20.145
0.955888,74.627,0.486,3389,3332,73355717,631267160,0,3369,526058611,524338896,20.145
0.987521,75.6,0.07,3395,3332,74826885,624247856,0,3390,520207407,514776352,20.145
1.0195,77.236,0.096,3407,3332,77628765,613179936,0,3395,510988244,503808536,20.145
1.05069,78.686,0.22,3411,3332,78801645,602592944,0,3375,502160791,496821752,20.145
1.08593,79.593,0.107,3421,3332,80951925,597471656,0,3420,497893835,494329848,20.145
1.11471,81.297,0.135,3430,3332,83232525,586488352,0,3420,488740298,485590184,20.145
1.14551,82.521,0.1,3435,3332,84405405,578626216,0,3404,482192896,474966864,20.145
1.17396,83.914,0.133,3445,3332,86555685,570680000,0,3420,475568797,471308856,20.145
1.2048,84.833,0.181,3452,3332,88249845,565642344,0,3443,471372791,468048672,20.145
1.23388,84.252,0.107,3459,3332,89748525,570698736,0,3420,475585814,470276224,20.145
1.26621,84.085,0.108,3470,3332,92224605,573654944,0,3465,478045787,473333016,20.145
1.29432,82.403,0.13,3475,3332,93462645,586202448,0,3465,488506486,468054104,20.145
1.323,82.703,0.115,3482,3332,95122053,585257032,0,3482,487714932,472686648,20.145
1.35136,83.9,0.203,3492,3332,97433061,578561432,0,3492,482137402,477546000,20.145
1.37996,85.054,0.315,3496,3332,98479965,571368736,0,3465,476140617,471556256,20.145
1.40855,85.92,0.249,3504,3332,100174125,566904128,0,3489,472420112,471368664,20.145
1.44286,87.326,0.762,3375,2459,102585045,581017336,45,3690,447701715,454841128,20.145
1.47101,88.527,0.78,3172,2459,103268501,643636608,45,4162,415064873,452341224,20.145
1.50042,89.971,0.456,2814,2459,104480477,761854872,45,4999,362309811,445638192,20.145
1.5323,90.145,0.172,2459,2459,106083413,379187200,0,2458,315991525,434462472,20.145
1.56382,90.902,0.27,2460,2459,106820445,376184984,0,2453,313487492,402970344,20.145
1.59698,90.798,0.139,2463,2459,108070069,377072040,0,2451,314229300,352713032,20.145
1.62535,91.406,0.086,2467,2459,109732373,375172216,0,2461,312646085,309991864,20.145
1.65861,92.65,0.063,2469,2459,110449133,370436936,0,2461,308698284,305220352,20.145
