timestamp,rtt,rtt_var,cwnd,ssthresh,bytes_sent,pacing_rate,retrans,unacked,send,delivery_rate,minrtt
0,N/A,N/A,10,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A
0.0277221,20.21,7.597,10,N/A,166,11463560,N/A,2,5731816,574744,20.155
0.0555682,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
0.0835361,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
0.111334,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
0.139319,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
0.167552,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
0.195971,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
0.224004,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
0.252035,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
0.279789,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
0.307554,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
0.338155,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
0.373819,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
0.405635,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
0.438643,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
0.479192,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
0.508331,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
0.538281,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
0.569088,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
0.605133,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
0.64428,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
0.672478,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
0.70105,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
0.733154,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
0.766021,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
0.816423,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
0.854665,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
0.883229,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
0.911334,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
0.942378,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
0.974467,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
1.00623,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
1.03842,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
1.06723,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
1.09886,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
1.13084,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
1.16204,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
1.19727,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
1.22605,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
1.25685,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
1.2853,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
1.31614,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
1.34523,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
1.37755,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
1.40566,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
1.43434,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
1.4627,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
1.4913,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
1.51987,20.213,5.705,10,N/A,166,11461504,N/A,N/A,5730965,1144720,20.155
